Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL04,OUT018,828.49164
NCM26,OUT035,803.1556
FDX43,OUT049,812.9562
FDP52,OUT049,821.7252
DRK49,OUT045,796.06525
FDE38,OUT013,790.45996
DRF13,OUT035,792.49677
FDK41,OUT010,825.4378
FDJ04,OUT027,825.54596
FDZ44,OUT018,823.4354
FDS11,OUT013,796.24664
FDA55,OUT049,824.16705
NCW53,OUT046,811.8291
FDB49,OUT027,813.8643
FDD23,OUT017,828.14233
NCV42,OUT045,805.77637
NCZ29,OUT018,826.8769
FDQ26,OUT013,781.2198
FDV08,OUT017,809.5702
FDC53,OUT049,815.43176
FDV58,OUT010,844.0272
NCP02,OUT019,794.11505
DRI37,OUT045,801.0562
FDQ12,OUT049,824.6978
FDE33,OUT046,797.9259
FDX27,OUT045,798.3774
FDM22,OUT017,816.833
NCH30,OUT019,797.9811
FDC04,OUT017,818.19147
FDO38,OUT046,808.8497
FDV52,OUT027,818.26526
FDB32,OUT013,800.90356
FDV43,OUT018,825.8393
FDI24,OUT018,826.92957
FDR40,OUT017,806.9664
FDW02,OUT049,812.7138
FDE44,OUT049,819.22687
FDL38,OUT046,806.5716
NCT54,OUT010,819.22754
DRJ39,OUT010,820.96045
FDW55,OUT049,820.391
DRF13,OUT019,799.5226
NCW17,OUT049,820.70764
FDP13,OUT035,802.9124
FDS08,OUT018,826.3497
NCP17,OUT035,800.5968
NCO53,OUT035,811.98804
FDH19,OUT045,818.2687
FDJ04,OUT017,822.0122
FDG10,OUT049,812.52826
FDA40,OUT010,820.68536
FDI53,OUT045,804.013
FDU09,OUT010,817.8492
FDK60,OUT045,806.6238
FDR43,OUT017,822.4008
FDW22,OUT017,822.16364
DRP47,OUT010,828.0691
DRG48,OUT010,815.9439
FDA14,OUT035,799.3228
FDU49,OUT013,796.85095
FDK28,OUT045,807.4278
FDT19,OUT046,801.49744
NCQ42,OUT045,820.19995
FDD03,OUT045,809.635
NCM53,OUT013,797.0198
NCX53,OUT045,811.9865
FDV14,OUT027,814.36224
NCZ54,OUT017,822.04407
FDB39,OUT013,780.39246
DRC24,OUT046,805.5636
FDY36,OUT013,791.6448
FDN01,OUT035,801.9451
DRH25,OUT046,803.34
FDV08,OUT046,796.1619
NCP53,OUT049,826.55035
FDU52,OUT010,818.4114
NCI42,OUT045,822.7262
FDZ14,OUT035,802.29504
FDF11,OUT046,825.6002
FDQ13,OUT018,823.3702
FDO32,OUT010,822.07324
DRJ37,OUT018,821.7572
FDY43,OUT046,806.93115
NCT41,OUT017,816.114
NCV17,OUT045,809.7296
FDM04,OUT027,812.80554
DRB48,OUT018,816.66187
FDM24,OUT013,788.6815
FDT37,OUT049,826.27594
NCO05,OUT010,815.0249
FDL13,OUT046,802.3518
FDL15,OUT017,832.41266
FDB11,OUT018,845.8667
FDL14,OUT019,803.0734
FDY10,OUT019,803.42285
FDJ40,OUT049,814.7108
NCW18,OUT046,812.6961
NCY06,OUT013,800.771
DRE13,OUT018,815.92914
FDA26,OUT045,802.0335
NCE19,OUT010,821.5881
FDE33,OUT035,800.0276
DRL59,OUT027,805.2951
FDY07,OUT046,798.47974
FDF57,OUT018,829.8675
FDM58,OUT035,805.61053
FDP26,OUT027,812.9202
FDY32,OUT046,803.09094
FDD51,OUT010,806.79724
FDU22,OUT018,836.6598
FDZ49,OUT018,838.6654
NCI42,OUT017,826.7091
FDT04,OUT027,819.2874
NCU41,OUT045,815.4511
FDS56,OUT045,806.212
NCN42,OUT017,825.0994
FDK34,OUT046,812.46625
FDB03,OUT017,821.1859
DRJ25,OUT035,792.0681
FDT25,OUT027,819.8821
FDN20,OUT013,802.288
FDP09,OUT013,813.09015
FDM20,OUT019,801.38995
NCG55,OUT046,804.00494
NCP14,OUT045,809.07336
NCH06,OUT046,812.08954
FDV52,OUT013,799.62036
NCL07,OUT035,794.58234
DRJ11,OUT027,813.34375
DRO59,OUT013,780.011
FDW15,OUT010,824.1707
NCQ30,OUT035,799.994
NCN54,OUT019,792.96423
FDY01,OUT027,823.5622
FDX39,OUT035,811.48535
FDH53,OUT027,812.4108
FDA57,OUT035,803.61206
NCC07,OUT010,829.4322
FDU28,OUT013,802.24426
FDK36,OUT010,810.7465
FDR36,OUT018,819.234
NCQ17,OUT035,805.0481
FDS28,OUT019,794.1582
FDE08,OUT045,811.07886
FDU22,OUT046,807.1982
FDG41,OUT045,799.9979
FDO31,OUT010,811.97626
FDM21,OUT019,809.57263
FDU40,OUT017,826.56885
FDV36,OUT018,827.2042
FDT10,OUT027,822.3043
FDX38,OUT045,789.66235
NCU30,OUT027,829.8636
NCV06,OUT049,822.7732
FDT16,OUT035,801.454
NCP41,OUT027,817.835
FDZ56,OUT017,820.51666
FDC22,OUT035,807.257
FDU10,OUT035,798.1522
FDS46,OUT045,816.63965
FDO08,OUT049,817.21405
NCV42,OUT018,822.93896
FDP33,OUT035,814.79266
FDJ12,OUT046,807.4087
FDH04,OUT045,795.9263
NCU54,OUT013,800.83545
FDO36,OUT010,832.76855
FDT37,OUT027,824.8002
FDD14,OUT010,844.8893
FDA16,OUT013,795.9635
NCS42,OUT019,797.36786
FDP10,OUT019,808.1743
FDQ28,OUT049,816.7261
FDK57,OUT010,827.4488
FDK02,OUT013,795.4851
FDW47,OUT018,829.9559
NCC42,OUT018,825.97955
FDQ37,OUT018,832.21875
FDL40,OUT046,804.7162
DRE13,OUT010,813.8061
FDQ34,OUT027,838.26807
NCB54,OUT046,804.8366
FDS48,OUT049,821.6516
FDO15,OUT045,805.0518
NCT30,OUT013,791.11237
FDU49,OUT027,817.18616
FDE21,OUT046,801.63684
FDS49,OUT019,801.2618
FDT38,OUT027,814.82513
FDZ01,OUT045,802.65497
FDC41,OUT035,798.56586
DRG13,OUT010,824.3221
NCZ42,OUT018,834.4172
NCM07,OUT045,802.14325
NCV17,OUT018,826.0895
DRK39,OUT035,794.10864
FDS37,OUT018,823.41034
FDV12,OUT019,801.2192
NCG19,OUT018,842.6319
FDS51,OUT013,800.8854
NCO14,OUT046,794.27576
FDC38,OUT046,812.4168
FDN15,OUT046,811.18536
NCH42,OUT013,797.99774
FDQ22,OUT046,804.00964
FDC05,OUT013,797.73883
FDZ31,OUT013,801.96326
DRJ23,OUT049,820.8473
FDC52,OUT035,802.4939
DRD12,OUT010,818.13776
FDV55,OUT017,822.7474
FDD32,OUT046,796.8934
FDR01,OUT049,821.51154
FDY08,OUT019,809.73883
FDQ45,OUT045,812.2151
DRN11,OUT027,816.7314
NCS05,OUT018,822.3285
FDY32,OUT035,802.4502
NCD31,OUT045,814.6039
NCE06,OUT049,817.84375
NCP14,OUT046,799.5772
NCF18,OUT019,802.70056
FDF14,OUT018,825.2444
FDB22,OUT017,819.76086
NCH54,OUT049,823.36255
FDU27,OUT035,820.7129
FDS58,OUT027,824.2206
NCU29,OUT035,802.25336
FDJ57,OUT013,795.4945
FDL56,OUT049,818.55853
FDH60,OUT035,808.54456
FDN24,OUT018,822.67505
FDD02,OUT017,820.58636
FDP15,OUT017,834.9256
FDB28,OUT027,819.18634
DRC49,OUT045,798.1852
NCG30,OUT018,834.4914
FDJ14,OUT049,819.18066
FDL52,OUT045,792.88
NCG19,OUT027,836.45764
NCN41,OUT035,804.1386
FDW22,OUT013,795.8471
FDI02,OUT013,797.37756
FDV51,OUT045,814.4126
FDV48,OUT046,803.9891
NCL17,OUT019,797.0555
FDP46,OUT045,816.9441
FDU10,OUT045,805.419
FDT37,OUT010,831.9403
FDI27,OUT035,799.0972
FDN51,OUT046,811.9767
FDW07,OUT035,803.4572
FDN45,OUT049,835.5971
DRN37,OUT027,815.7524
DRF48,OUT049,813.24915
FDP38,OUT019,796.5622
NCX18,OUT027,829.6482
FDK45,OUT018,823.58746
FDZ37,OUT049,816.07745
FDS50,OUT018,825.00214
NCR54,OUT018,836.26825
NCS17,OUT035,804.309
FDV31,OUT046,804.0789
DRE27,OUT017,806.6097
FDN60,OUT013,800.9586
FDK26,OUT013,791.34827
FDX37,OUT018,830.3975
FDW31,OUT046,799.0867
FDX26,OUT018,824.76935
DRL49,OUT019,802.25696
FDU49,OUT017,824.4996
FDY58,OUT046,811.5763
FDN03,OUT045,810.41034
NCV06,OUT010,827.29626
FDH53,OUT045,804.0132
FDG31,OUT018,826.5052
NCC06,OUT045,818.9168
FDS13,OUT049,822.4128
FDP16,OUT035,804.7875
FDA35,OUT013,791.92413
DRP47,OUT018,827.58417
FDY28,OUT010,816.03894
FDY20,OUT035,797.8474
NCH30,OUT017,821.62537
NCR29,OUT019,792.6474
NCP05,OUT013,797.51544
NCF30,OUT019,803.3993
FDA08,OUT035,797.75116
FDN51,OUT027,823.68567
FDH12,OUT046,805.26733
FDY39,OUT017,822.3102
NCO53,OUT045,817.17615
FDB40,OUT046,801.95874
FDH02,OUT049,815.59515
FDY11,OUT027,814.56305
FDQ09,OUT019,804.0011
FDP16,OUT013,808.1816
NCF55,OUT018,818.5638
FDY09,OUT027,834.31244
FDY39,OUT045,806.7955
NCU53,OUT049,819.9103
NCT41,OUT049,822.15515
FDJ45,OUT046,810.28973
FDR28,OUT013,795.2509
FDN08,OUT013,794.00024
FDJ07,OUT049,822.9401
FDZ09,OUT027,837.8674
FDQ14,OUT017,807.6959
FDY12,OUT027,819.3821
FDK57,OUT046,806.558
FDD20,OUT049,815.30206
FDS36,OUT018,822.6012
FDI40,OUT049,814.8903
FDJ40,OUT045,802.1182
FDE08,OUT013,801.85144
DRK01,OUT013,785.5093
FDC58,OUT049,818.92615
FDE50,OUT046,812.4343
FDX48,OUT035,803.30774
DRM35,OUT018,817.172
FDG41,OUT013,788.9486
FDB52,OUT046,809.3155
FDV19,OUT045,806.97504
DRG48,OUT017,801.83685
FDI26,OUT013,790.62695
FDU11,OUT019,814.16693
FDF59,OUT019,818.8485
FDR07,OUT049,824.05505
NCE06,OUT017,812.5629
FDE10,OUT046,807.8305
NCO55,OUT046,800.59235
FDZ13,OUT013,783.1447
FDT50,OUT017,804.22345
FDH12,OUT010,821.33496
FDD21,OUT045,801.6577
NCM05,OUT013,793.56537
FDK04,OUT013,785.4878
FDN33,OUT017,813.4919
NCM18,OUT010,824.451
DRC25,OUT049,808.8152
FDT47,OUT017,810.36084
FDD45,OUT027,830.05914
NCD07,OUT018,825.5677
NCY54,OUT010,834.4517
FDL12,OUT049,817.90155
FDL02,OUT017,829.3888
FDC60,OUT035,797.0702
FDR37,OUT017,818.5813
FDY16,OUT017,819.541
FDU26,OUT045,797.0108
FDN24,OUT013,795.687
FDH44,OUT013,799.4094
FDE23,OUT010,830.32263
FDW60,OUT017,810.7605
FDQ55,OUT049,814.6651
FDV32,OUT027,828.0009
FDV03,OUT010,830.8117
FDY14,OUT010,822.21185
NCL55,OUT027,821.68506
DRF25,OUT017,798.8699
FDX03,OUT046,815.884
FDF40,OUT045,807.8936
FDX24,OUT010,815.0751
FDA25,OUT049,826.0873
FDH21,OUT018,824.34485
FDB47,OUT010,835.29095
FDT34,OUT019,811.5654
FDS39,OUT010,822.9112
NCU05,OUT046,803.97144
FDE02,OUT049,814.74066
FDL25,OUT035,794.91345
FDC50,OUT049,822.4215
FDZ32,OUT049,811.42883
FDV14,OUT045,804.0191
FDR07,OUT045,813.3223
FDB26,OUT049,820.816
NCR50,OUT045,820.9551
FDP01,OUT018,825.6485
FDH57,OUT045,802.8813
FDM60,OUT027,814.88116
FDA45,OUT017,832.8161
FDU55,OUT017,822.9181
FDH40,OUT035,796.8801
FDG40,OUT019,796.1869
FDT12,OUT049,819.00354
DRL59,OUT045,796.9488
FDT47,OUT018,820.85236
FDI60,OUT017,805.6914
DRF51,OUT027,816.6608
NCK31,OUT049,804.6198
FDB08,OUT045,800.1763
FDM44,OUT035,800.96515
FDD46,OUT018,837.1904
FDR27,OUT019,815.4835
FDV56,OUT010,815.9324
FDM02,OUT049,822.2747
FDU45,OUT018,831.7014
FDZ10,OUT017,828.6124
NCK31,OUT010,814.1068
FDR27,OUT035,813.1804
FDF33,OUT013,797.26917
FDJ36,OUT046,809.4114
FDP33,OUT049,834.79596
FDG17,OUT046,807.4479
FDG47,OUT027,839.49554
NCW29,OUT046,806.37195
DRH59,OUT017,804.69196
FDR32,OUT017,817.691
FDP48,OUT035,801.18695
FDG17,OUT035,801.1652
DRJ59,OUT017,801.9822
FDY48,OUT027,820.86017
FDB02,OUT046,808.6155
FDN10,OUT019,803.3656
NCD55,OUT035,798.06415
FDX34,OUT013,796.9872
FDZ38,OUT045,807.4881
DRF37,OUT049,822.0418
DRL47,OUT019,801.3247
FDL27,OUT035,804.1102
NCP53,OUT035,809.9578
FDT03,OUT019,803.7592
FDJ28,OUT035,799.4227
FDF40,OUT018,825.1564
FDA32,OUT035,805.21906
NCP02,OUT017,805.5496
FDZ31,OUT045,811.13715
NCQ29,OUT013,799.48193
FDP57,OUT010,833.5416
FDL32,OUT027,825.33215
DRB01,OUT035,790.25885
FDJ40,OUT046,803.33923
FDO24,OUT018,830.44244
FDO11,OUT018,830.57947
FDA56,OUT035,799.0865
FDF02,OUT045,813.67004
FDA10,OUT013,813.11224
NCI55,OUT017,822.15265
FDZ40,OUT010,816.0315
FDV08,OUT049,809.0711
FDN48,OUT013,795.0958
FDU57,OUT017,818.0796
DRF49,OUT013,786.64636
FDS02,OUT035,807.47345
FDS43,OUT046,802.89343
FDT16,OUT013,795.9891
FDX19,OUT027,831.92316
FDK15,OUT046,810.7526
DRA12,OUT049,813.7663
FDY35,OUT017,821.4412
NCU42,OUT013,795.71533
FDD26,OUT013,794.53326
FDR11,OUT018,830.246
NCP53,OUT045,815.4464
FDP34,OUT045,822.255
NCV41,OUT019,790.15234
FDN20,OUT018,832.0413
FDZ16,OUT018,824.0243
FDZ28,OUT049,818.4812
NCL55,OUT013,793.4776
NCJ17,OUT046,806.55225
FDT37,OUT046,814.2285
FDV51,OUT049,830.3452
FDZ28,OUT035,802.5476
FDN27,OUT013,807.15
FDS14,OUT019,796.1362
FDZ58,OUT045,823.19073
FDD46,OUT046,807.9294
FDJ03,OUT035,799.989
FDU03,OUT010,829.7792
FDA33,OUT027,833.7595
NCW53,OUT035,808.9534
NCC55,OUT017,809.0966
FDP52,OUT019,801.85675
FDE39,OUT049,818.20026
FDB44,OUT035,799.5222
FDG59,OUT013,802.5054
FDI05,OUT013,788.0798
FDF59,OUT045,815.2991
FDM39,OUT019,797.1921
FDB14,OUT013,800.30585
NCS05,OUT019,791.4129
DRJ35,OUT045,791.14014
FDO31,OUT019,794.72833
FDA31,OUT046,802.39386
FDX40,OUT049,813.8475
FDW56,OUT045,803.667
FDH09,OUT018,822.13336
FDA52,OUT019,803.7804
FDF20,OUT019,800.5936
FDE40,OUT046,800.12067
NCU17,OUT046,803.99713
NCP14,OUT035,800.83777
FDN25,OUT027,812.61633
FDU39,OUT049,829.10754
NCM05,OUT017,817.9146
FDU07,OUT017,816.6608
FDF28,OUT049,815.9463
FDR57,OUT049,817.8642
FDJ33,OUT013,790.3358
DRH23,OUT035,798.05975
FDQ52,OUT046,814.8748
DRK13,OUT035,795.46246
FDP09,OUT046,813.6638
FDR08,OUT027,824.5357
FDV50,OUT045,802.7304
FDT13,OUT049,823.12555
FDJ27,OUT027,830.7359
FDH21,OUT046,809.9409
FDW14,OUT027,810.8817
FDL52,OUT049,808.6192
FDW28,OUT017,826.1427
FDL40,OUT049,820.80536
FDE24,OUT046,810.5145
FDX35,OUT049,817.02924
FDP46,OUT017,824.7161
FDX56,OUT045,812.06415
FDQ45,OUT049,820.0667
FDK50,OUT027,820.69073
FDY26,OUT045,805.1372
FDQ09,OUT017,815.30853
FDN39,OUT049,832.5913
FDP13,OUT017,814.0913
FDR51,OUT013,799.05664
FDZ49,OUT010,833.8635
FDL28,OUT018,825.28864
FDZ10,OUT035,806.0805
FDK38,OUT013,789.8634
DRL49,OUT027,818.305
FDR15,OUT013,800.33435
FDQ24,OUT035,811.1312
FDD56,OUT013,800.8742
NCR42,OUT046,792.7487
FDH52,OUT045,796.5511
FDH57,OUT019,800.28174
FDR15,OUT010,820.4434
FDJ34,OUT035,804.8317
FDW37,OUT035,810.35675
FDQ23,OUT018,823.1989
FDP34,OUT013,807.16473
FDE04,OUT027,815.4358
FDC48,OUT045,799.6354
FDA47,OUT019,807.2472
FDI35,OUT018,840.77594
NCV05,OUT013,790.9022
FDR28,OUT045,804.391
FDH31,OUT017,821.8692
FDP59,OUT019,804.7698
FDS19,OUT018,824.727
FDM60,OUT045,796.8027
FDJ44,OUT018,830.59985
DRH51,OUT017,810.293
DRC25,OUT017,798.22754
DRE25,OUT013,791.5578
NCX05,OUT049,821.8946
FDR11,OUT017,824.02356
DRP47,OUT045,812.5435
DRC49,OUT019,803.15485
FDQ47,OUT027,823.6167
FDL20,OUT013,803.00073
FDM34,OUT035,806.1182
NCN55,OUT013,794.0724
FDD41,OUT035,795.5188
FDE52,OUT049,812.04675
NCT18,OUT019,799.98517
FDJ32,OUT018,822.48157
FDE16,OUT046,808.723
FDZ09,OUT045,826.5227
DRZ11,OUT046,806.8716
FDK41,OUT049,818.5801
FDE56,OUT049,819.7213
FDH34,OUT013,802.6595
DRI49,OUT013,793.6861
DRI59,OUT046,805.6008
DRC36,OUT049,810.73987
FDS15,OUT019,813.586
FDI07,OUT018,832.46313
FDZ15,OUT018,816.9044
NCX41,OUT027,820.9024
NCO29,OUT019,793.69055
FDF57,OUT013,798.233
FDI33,OUT035,803.81213
DRJ47,OUT049,819.6605
FDB34,OUT046,805.2152
FDY22,OUT027,830.44714
DRL11,OUT017,809.286
FDY46,OUT035,810.0361
FDG17,OUT013,791.79114
FDE52,OUT018,813.7373
DRP47,OUT027,818.6421
FDO01,OUT010,814.42267
FDL09,OUT046,814.5194
FDR57,OUT013,787.91833
DRD37,OUT035,787.4853
FDQ36,OUT027,820.16345
FDL33,OUT049,823.46344
FDL48,OUT045,805.33813
FDL28,OUT049,817.80634
NCN29,OUT046,802.6823
FDO13,OUT035,801.8899
FDB38,OUT045,817.9209
FDI36,OUT035,804.428
FDI58,OUT035,800.6132
FDH22,OUT018,835.71014
FDQ27,OUT013,796.0662
FDT33,OUT046,808.1902
FDC56,OUT045,801.53546
FDF14,OUT046,805.1837
FDQ39,OUT017,832.11804
NCM43,OUT017,813.78107
FDS46,OUT035,804.9396
FDI22,OUT049,827.5078
NCE43,OUT045,817.40765
FDZ36,OUT010,820.08704
FDR13,OUT019,800.939
FDP46,OUT018,835.46515
FDW56,OUT019,804.2615
FDB40,OUT017,811.1858
FDM28,OUT018,826.7444
FDV49,OUT013,798.8158
NCS53,OUT018,829.09265
FDO03,OUT049,828.3423
FDT15,OUT035,809.8521
FDD33,OUT049,823.6775
FDX13,OUT017,819.2454
FDH60,OUT013,799.8346
DRH51,OUT046,803.81635
NCL07,OUT049,805.1394
FDW51,OUT045,809.49054
FDF21,OUT019,800.7307
FDH26,OUT019,802.65784
FDJ03,OUT049,811.1925
FDU35,OUT017,814.79645
DRL01,OUT018,828.8362
FDE59,OUT045,808.11804
FDI60,OUT035,793.74207
DRH39,OUT035,799.4926
FDK36,OUT049,809.26355
FDN52,OUT045,799.08997
FDU12,OUT017,824.98755
NCT05,OUT027,822.19196
FDS37,OUT027,818.79675
FDK24,OUT017,807.4898
DRF36,OUT013,794.3495
FDN46,OUT010,826.15
NCN06,OUT045,813.7587
FDD59,OUT035,810.4036
FDM14,OUT045,807.79645
FDO10,OUT018,825.70184
FDU35,OUT013,796.1236
NCA30,OUT018,838.52203
NCO41,OUT049,817.1311
FDI24,OUT046,809.18774
FDZ16,OUT046,812.70667
FDV47,OUT046,812.4316
FDV16,OUT045,792.836
FDZ22,OUT035,800.44995
FDO20,OUT010,832.6958
FDW38,OUT013,775.8485
FDW52,OUT045,804.95465
FDT43,OUT019,796.2275
NCS29,OUT045,814.3009
NCC31,OUT017,812.5959
FDA21,OUT017,825.0528
FDQ55,OUT046,795.85486
NCE54,OUT049,820.5268
FDD45,OUT017,811.4398
NCP17,OUT017,813.16785
FDR47,OUT035,814.5246
DRM35,OUT013,782.7164
FDR47,OUT019,813.9111
FDX19,OUT010,837.03644
FDV22,OUT027,823.6501
FDQ46,OUT027,835.64636
DRO47,OUT045,796.5487
FDB44,OUT010,821.3045
FDN02,OUT010,835.0136
FDW10,OUT045,829.4825
FDJ41,OUT019,803.78754
FDM50,OUT046,805.60986
FDW10,OUT035,811.4961
FDY48,OUT049,818.1257
NCE30,OUT027,833.92523
FDO04,OUT045,803.979
FDQ26,OUT010,804.8045
NCX29,OUT018,825.4756
FDE39,OUT046,801.86584
NCR54,OUT027,833.0013
NCP55,OUT027,814.7287
FDX22,OUT017,818.96765
FDI05,OUT035,795.7966
FDC51,OUT027,808.8525
FDC10,OUT013,790.27075
FDJ46,OUT045,817.5224
FDV10,OUT010,817.1396
FDX12,OUT027,818.6404
FDL43,OUT019,805.92706
DRB13,OUT046,804.1247
FDF59,OUT027,834.20874
FDT35,OUT049,828.12695
NCJ19,OUT035,800.76666
FDT35,OUT018,828.59827
FDI48,OUT046,803.791
DRC24,OUT019,799.14325
NCZ05,OUT017,808.6057
FDJ57,OUT049,815.44916
FDX11,OUT017,823.0613
FDE09,OUT035,798.90155
NCK06,OUT049,811.5764
DRE37,OUT017,811.74084
FDV56,OUT046,795.7692
FDY43,OUT017,822.40356
FDV35,OUT013,807.1812
FDF05,OUT019,804.0518
FDA36,OUT035,797.09735
FDS13,OUT027,828.7121
FDU47,OUT013,794.75543
FDI36,OUT010,823.5688
FDH48,OUT046,805.5348
FDZ14,OUT013,778.88214
FDS46,OUT013,797.29266
FDE21,OUT017,815.8433
FDA26,OUT049,817.6655
FDV12,OUT046,806.63257
FDL46,OUT019,803.8304
FDN57,OUT013,808.461
NCJ18,OUT017,818.91907
FDO36,OUT045,820.2358
FDX55,OUT018,832.9051
FDT25,OUT019,800.051
FDD16,OUT049,821.1363
NCX18,OUT013,801.87244
NCG55,OUT018,829.4475
NCV18,OUT049,813.0392
NCS18,OUT035,802.61365
FDC37,OUT045,808.97473
FDE47,OUT046,819.03174
DRG49,OUT019,804.5719
FDC39,OUT049,820.4689
FDH24,OUT019,798.6109
FDV39,OUT027,827.54083
NCL17,OUT045,803.28766
NCY53,OUT035,805.92413
FDH52,OUT013,786.5905
NCD19,OUT018,820.3404
FDI44,OUT046,806.1515
DRD49,OUT027,825.7177
FDN08,OUT035,798.336
FDO20,OUT027,829.6816
FDY02,OUT046,809.42975
FDX23,OUT045,798.5103
FDX01,OUT017,813.00305
FDH20,OUT027,820.2787
NCX41,OUT017,819.94806
FDD21,OUT027,821.0744
DRH11,OUT019,804.0733
DRE60,OUT018,829.74994
FDB10,OUT013,808.2537
FDH38,OUT013,786.57416
NCL07,OUT018,815.05164
FDD48,OUT046,804.6704
NCT54,OUT027,830.42926
FDF32,OUT027,829.73224
DRH51,OUT045,803.0392
DRG03,OUT035,799.4428
NCY42,OUT019,795.29614
FDH32,OUT017,817.15796
NCJ06,OUT027,828.32996
FDH47,OUT027,834.7511
FDZ08,OUT018,826.2888
FDK16,OUT017,812.1334
DRG01,OUT018,818.3373
NCM53,OUT027,820.0241
NCB07,OUT035,811.6741
NCZ06,OUT035,815.7023
FDU48,OUT049,824.3326
NCB55,OUT027,831.1942
FDP15,OUT013,804.9376
FDF17,OUT046,807.2788
NCN06,OUT049,821.3245
DRM48,OUT018,820.0792
FDH10,OUT046,813.6181
FDC60,OUT018,821.88605
FDE35,OUT018,825.6521
DRI23,OUT013,793.63214
NCR38,OUT013,811.3997
FDP04,OUT035,796.52045
NCW17,OUT045,809.4184
FDX34,OUT017,814.9432
NCK53,OUT045,801.31757
NCO54,OUT010,825.1136
NCH55,OUT046,804.7691
FDT44,OUT027,829.7673
DRG49,OUT046,805.2358
FDX46,OUT010,820.8139
DRG36,OUT049,817.347
FDU37,OUT049,820.2455
FDK10,OUT049,819.2666
DRF37,OUT027,821.1182
FDC44,OUT035,807.47516
FDP15,OUT046,814.3483
FDZ27,OUT027,812.1003
FDY22,OUT019,812.6742
DRG51,OUT035,798.9293
FDN58,OUT045,819.7607
FDW01,OUT049,822.05743
FDX24,OUT018,817.43005
FDO51,OUT017,818.68835
FDJ52,OUT027,825.6424
NCY06,OUT010,829.173
FDE20,OUT018,826.19684
FDT23,OUT010,818.22394
FDQ51,OUT046,813.6805
FDE35,OUT046,820.1072
FDB46,OUT013,797.566
NCG19,OUT035,816.19556
NCL06,OUT018,839.36707
FDT36,OUT019,794.9534
FDC56,OUT049,814.81305
FDJ26,OUT049,829.6875
FDZ59,OUT017,814.38635
FDV11,OUT027,822.54663
FDR13,OUT010,820.47504
FDI15,OUT018,829.15753
FDF47,OUT018,848.55725
NCB54,OUT019,794.6042
NCK19,OUT027,822.48956
FDX16,OUT017,822.2931
FDL50,OUT045,809.1939
NCE31,OUT035,796.4968
DRJ01,OUT049,814.0374
FDE22,OUT013,801.56305
FDY20,OUT019,799.44836
NCO14,OUT045,803.51154
NCR50,OUT017,825.1624
DRM47,OUT017,809.80133
FDO27,OUT010,827.65173
FDJ20,OUT027,824.4978
NCX17,OUT013,805.5477
FDG59,OUT049,826.8346
FDD52,OUT045,800.62286
FDO48,OUT017,820.1981
FDC59,OUT019,819.786
FDS15,OUT018,830.57477
FDB47,OUT035,807.7032
FDV14,OUT019,793.1811
FDB27,OUT013,784.26874
FDA35,OUT035,800.31757
FDN51,OUT018,835.3786
FDO39,OUT019,819.4662
FDB28,OUT049,821.231
DRJ25,OUT046,806.1909
FDH46,OUT027,823.17773
FDI10,OUT045,813.15295
FDU21,OUT018,826.6146
FDD09,OUT049,818.72595
FDD10,OUT046,812.14355
FDN31,OUT010,827.8761
FDA46,OUT018,843.36456
FDM56,OUT046,806.1598
FDF11,OUT010,837.17615
FDS32,OUT018,828.1792
NCM06,OUT013,794.9465
FDZ26,OUT045,806.16504
FDO01,OUT013,790.8674
FDJ46,OUT049,823.8648
FDG26,OUT019,805.2961
FDZ38,OUT035,800.1653
NCO55,OUT013,791.00775
FDT60,OUT035,800.57385
FDW37,OUT049,825.7361
NCK42,OUT018,831.62744
FDA45,OUT046,816.5658
FDW55,OUT018,830.1274
FDY44,OUT017,819.90466
FDQ31,OUT017,809.29895
FDM09,OUT049,822.08765
FDH12,OUT018,821.3902
NCQ43,OUT035,799.3951
FDT33,OUT035,802.87177
NCT41,OUT018,827.6022
DRJ25,OUT010,825.62067
NCQ41,OUT046,810.13495
NCN17,OUT049,817.9767
DRO35,OUT027,808.2026
FDU27,OUT018,827.54865
FDY43,OUT027,826.19
FDG46,OUT035,800.749
DRL49,OUT018,821.71497
NCB55,OUT049,817.628
FDK28,OUT049,824.44727
FDO49,OUT045,798.6907
FDT03,OUT013,807.2475
FDW33,OUT027,835.1014
FDR02,OUT035,797.6558
FDF50,OUT013,792.9687
FDA40,OUT018,822.68506
NCT53,OUT018,818.70386
FDY60,OUT035,798.91846
FDP44,OUT027,823.0866
NCQ50,OUT045,823.83545
NCC30,OUT017,823.2311
FDQ60,OUT018,824.23865
FDG41,OUT046,802.6762
FDQ03,OUT046,809.8186
FDM03,OUT045,811.2011
FDZ51,OUT018,829.39886
DRF51,OUT035,797.17773
FDF39,OUT017,815.8536
FDW52,OUT035,800.0116
FDY22,OUT049,819.943
FDG14,OUT013,791.6615
FDA57,OUT017,825.97314
FDL45,OUT019,802.99774
FDX28,OUT046,804.28625
NCQ54,OUT013,803.8483
FDH40,OUT045,799.62744
FDU52,OUT035,797.111
FDT60,OUT010,823.6257
FDK08,OUT045,802.3595
FDN04,OUT049,815.36914
FDE50,OUT013,802.2828
FDI16,OUT049,814.37537
FDM50,OUT049,819.1535
NCV30,OUT049,819.5389
FDT44,OUT013,802.0289
FDY60,OUT013,789.4275
